"","X","Pontos","Nome","Semente","Destino","Enterrada","Distancia","D2","D3","D4","Mudanca","X12","X13","Data","Trinta","Sessenta","Cento_e_vinte"
"1580",1580,"AFV19","Cascatinha","C7","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",0,0,0
"1581",1581,"AFV19","Cascatinha","C3","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",0,0,0
"1582",1582,"AFV19","Cascatinha","C4","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",0,0,0
"1583",1583,"AFV19","Cascatinha","C5","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",0,0,0
"1584",1584,"AFV19","Cascatinha","C3","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",0,0,0
"1585",1585,"AFV19","Cascatinha","C1","N","N",0,0,0,0,"N",NA,NA,"2018-07-02",0,0,0
"1586",1586,"AFV19","Cascatinha","C4","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",0,0,0
"1587",1587,"AFV19","Cascatinha","C2","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",0,0,0
"1588",1588,"AFV19","Cascatinha","C6","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",0,0,0
"1589",1589,"AFV19","Cascatinha","C2","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",0,0,0
"1590",1590,"AFV19","Cascatinha","C4","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",0,0,0
"1591",1591,"AFV19","Cascatinha","C10","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",0,0,0
"1592",1592,"AFV19","Cascatinha","C3","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",0,0,0
"1593",1593,"AFV19","Cascatinha","C7","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",0,0,0
"1594",1594,"AFV19","Cascatinha","C5","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",0,0,0
"1595",1595,"AFV19","Cascatinha","C6","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",0,0,0
"1596",1596,"AFV19","Cascatinha","C5","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",0,0,0
"1597",1597,"AFV19","Cascatinha","C10","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",0,0,0
"1598",1598,"AFV19","Cascatinha","C6","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",0,0,0
"1599",1599,"AFV19","Cascatinha","C1","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",0,0,0
"1600",1600,"AFV19","Cascatinha","C1","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",0,0,0
"1601",1601,"AFV19","Cascatinha","C1","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",0,0,0
"1602",1602,"AFV19","Cascatinha","C9","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",0,0,0
"1603",1603,"AFV19","Cascatinha","C10","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",0,0,0
"1604",1604,"AFV19","Cascatinha","C6","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",0,0,0
"1605",1605,"AFV19","Cascatinha","C2","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",0,0,0
"1606",1606,"AFV19","Cascatinha","C1","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",0,0,0
"1607",1607,"AFV19","Cascatinha","C7","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",0,0,0
"1608",1608,"AFV19","Cascatinha","C4","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",0,0,0
"1609",1609,"AFV19","Cascatinha","C8","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",0,0,0
"1610",1610,"AFV19","Cascatinha","C10","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",0,0,0
"1611",1611,"AFV19","Cascatinha","C4","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",0,0,0
"1612",1612,"AFV19","Cascatinha","C4","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",0,0,0
"1613",1613,"AFV19","Cascatinha","C9","N","N",0,0,0,0,"N",NA,NA,"2018-08-01",0,0,0
"1614",1614,"AFV19","Cascatinha","C2","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",0,0,0
"1615",1615,"AFV19","Cascatinha","C6","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",0,0,0
"1616",1616,"AFV19","Cascatinha","C3","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",0,0,0
"1617",1617,"AFV19","Cascatinha","C8","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",0,0,0
"1618",1618,"AFV19","Cascatinha","C9","N","N",0,0,0,0,"N",NA,NA,"2018-06-14",0,0,0
"1619",1619,"AFV19","Cascatinha","C1","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",0,0,0
"1620",1620,"AFV19","Cascatinha","C10","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",0,0,0
"1621",1621,"AFV20","Grutas","C8","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",46.25,46.25,45
"1622",1622,"AFV20","Grutas","C8","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",46.25,46.25,45
"1623",1623,"AFV20","Grutas","C7","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",46.25,46.25,45
"1624",1624,"AFV20","Grutas","C3","P","N",0,0,0,0,"N",NA,NA,"2018-07-02",46.25,46.25,45
"1625",1625,"AFV20","Grutas","C4","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",46.25,46.25,45
"1626",1626,"AFV20","Grutas","C9","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",46.25,46.25,45
"1627",1627,"AFV20","Grutas","C7","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",46.25,46.25,45
"1628",1628,"AFV20","Grutas","C10","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",46.25,46.25,45
"1629",1629,"AFV20","Grutas","C7","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",46.25,46.25,45
"1630",1630,"AFV20","Grutas","C8","P","N",0,0,0,0,"S",NA,NA,"2018-06-14",46.25,46.25,45
"1631",1631,"AFV20","Grutas","C8","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",46.25,46.25,45
"1632",1632,"AFV20","Grutas","C9","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",46.25,46.25,45
"1633",1633,"AFV20","Grutas","C6","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",46.25,46.25,45
"1634",1634,"AFV20","Grutas","C9","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",46.25,46.25,45
"1635",1635,"AFV20","Grutas","C1","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",46.25,46.25,45
"1636",1636,"AFV20","Grutas","C10","P","N",0,0,0,0,"N",NA,NA,"2018-08-01",46.25,46.25,45
"1637",1637,"AFV20","Grutas","C5","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",46.25,46.25,45
"1638",1638,"AFV20","Grutas","C7","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",46.25,46.25,45
"1639",1639,"AFV20","Grutas","C8","P","N",0,0,0,0,"N",NA,NA,"2018-07-02",46.25,46.25,45
"1640",1640,"AFV20","Grutas","C10","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",46.25,46.25,45
"1641",1641,"AFV20","Grutas","C2","S","N",0,0,0,0,"N",NA,NA,"2018-07-02",46.25,46.25,45
"1642",1642,"AFV20","Grutas","C8","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",46.25,46.25,45
"1643",1643,"AFV20","Grutas","C2","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",46.25,46.25,45
"1644",1644,"AFV20","Grutas","C9","S","N",0,0,0,0,"N",NA,NA,"2018-08-01",46.25,46.25,45
"1645",1645,"AFV20","Grutas","C7","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",46.25,46.25,45
"1646",1646,"AFV20","Grutas","C1","P","N",0,0,0,0,"N",NA,NA,"2018-08-01",46.25,46.25,45
"1647",1647,"AFV20","Grutas","C2","S","N",0,0,0,0,"N",NA,NA,"2018-08-01",46.25,46.25,45
"1648",1648,"AFV20","Grutas","C3","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",46.25,46.25,45
"1649",1649,"AFV20","Grutas","C2","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",46.25,46.25,45
"1650",1650,"AFV20","Grutas","C10","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",46.25,46.25,45
"1651",1651,"AFV20","Grutas","C7","S","N",0,0,0,0,"N",NA,NA,"2018-07-02",46.25,46.25,45
"1652",1652,"AFV20","Grutas","C7","S","N",0,0,0,0,"N",NA,NA,"2018-08-01",46.25,46.25,45
"1653",1653,"AFV20","Grutas","C8","P","N",0,0,0,0,"N",NA,NA,"2018-08-01",46.25,46.25,45
"1654",1654,"AFV20","Grutas","C2","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",46.25,46.25,45
"1655",1655,"AFV20","Grutas","C4","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",46.25,46.25,45
"1656",1656,"AFV20","Grutas","C2","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",46.25,46.25,45
"1657",1657,"AFV20","Grutas","C3","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",46.25,46.25,45
"1658",1658,"AFV20","Grutas","C1","P","N",0,0,0,0,"N",NA,NA,"2018-07-02",46.25,46.25,45
"1659",1659,"AFV20","Grutas","C6","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",46.25,46.25,45
"1660",1660,"AFV20","Grutas","C5","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",46.25,46.25,45
"1661",1661,"AFV20","Grutas","C8","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",46.25,46.25,45
"1662",1662,"AFV20","Grutas","C9","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",46.25,46.25,45
"1663",1663,"AFV20","Grutas","C5","P","N",0,0,0,0,"S",NA,NA,"2018-06-14",46.25,46.25,45
"1664",1664,"AFV20","Grutas","C10","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",46.25,46.25,45
"1665",1665,"AFV20","Grutas","C1","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",46.25,46.25,45
"1666",1666,"AFV20","Grutas","C2","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",46.25,46.25,45
"1667",1667,"AFV20","Grutas","C9","S","N",0,0,0,0,"N",NA,NA,"2018-07-02",46.25,46.25,45
"1668",1668,"AFV20","Grutas","C1","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",46.25,46.25,45
"1669",1669,"AFV20","Grutas","C3","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",46.25,46.25,45
"1670",1670,"AFV20","Grutas","C4","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",46.25,46.25,45
"1671",1671,"AFV20","Grutas","C3","P","N",0,0,0,0,"S",NA,NA,"2018-06-14",46.25,46.25,45
"1672",1672,"AFV20","Grutas","C5","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",46.25,46.25,45
"1673",1673,"AFV20","Grutas","C3","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",46.25,46.25,45
"1674",1674,"AFV20","Grutas","C10","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",46.25,46.25,45
"1675",1675,"AFV20","Grutas","C4","P","N",0,0,0,0,"S",NA,NA,"2018-06-14",46.25,46.25,45
"1676",1676,"AFV20","Grutas","C9","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",46.25,46.25,45
"1677",1677,"AFV20","Grutas","C6","P","N",0,0,0,0,"N",NA,NA,"2018-07-02",46.25,46.25,45
"1678",1678,"AFV20","Grutas","C7","S","N",0,0,0,0,"S",NA,NA,"2018-06-14",46.25,46.25,45
"1679",1679,"AFV20","Grutas","C1","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",46.25,46.25,45
"1680",1680,"AFV20","Grutas","C2","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",46.25,46.25,45
"1681",1681,"AFV20","Grutas","C1","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",46.25,46.25,45
"1682",1682,"AFV20","Grutas","C10","P","N",0,0,0,0,"N",NA,NA,"2018-07-02",46.25,46.25,45
"1683",1683,"AFV20","Grutas","C6","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",46.25,46.25,45
"1684",1684,"AFV20","Grutas","C5","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",46.25,46.25,45
"1685",1685,"AFV20","Grutas","C10","P","N",0,0,0,0,"S",NA,NA,"2018-06-14",46.25,46.25,45
"1686",1686,"AFV20","Grutas","C1","P","N",0,0,0,0,"S",NA,NA,"2018-06-14",46.25,46.25,45
"1687",1687,"AFV20","Grutas","C4","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",46.25,46.25,45
"1688",1688,"AFV20","Grutas","C5","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",46.25,46.25,45
"1689",1689,"AFV20","Grutas","C6","N","N",0,0,0,0,"N",NA,NA,"2018-05-30",46.25,46.25,45
"1690",1690,"AFV20","Grutas","C4","P","N",0,0,0,0,"N",NA,NA,"2018-08-01",46.25,46.25,45
"1691",1691,"AFV20","Grutas","C5","P","N",0,0,0,0,"N",NA,NA,"2018-08-01",46.25,46.25,45
"1692",1692,"AFV20","Grutas","C6","P","N",0,0,0,0,"N",NA,NA,"2018-08-01",46.25,46.25,45
"1693",1693,"AFV20","Grutas","C1","N","N",0,0,0,0,"N",NA,NA,"2018-04-24",46.25,46.25,45
"1694",1694,"AFV20","Grutas","C6","P","N",0,0,0,0,"S",NA,NA,"2018-06-14",46.25,46.25,45
"1695",1695,"AFV20","Grutas","C3","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",46.25,46.25,45
"1696",1696,"AFV20","Grutas","C4","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",46.25,46.25,45
"1697",1697,"AFV20","Grutas","C10","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",46.25,46.25,45
"1698",1698,"AFV20","Grutas","C7","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",46.25,46.25,45
"1699",1699,"AFV20","Grutas","C4","P","N",0,0,0,0,"N",NA,NA,"2018-07-02",46.25,46.25,45
"1700",1700,"AFV20","Grutas","C4","N","N",0,0,0,0,"N",NA,NA,"2018-05-16",46.25,46.25,45
"1701",1701,"AFV20","Grutas","C6","N","N",0,0,0,0,"N",NA,NA,"2018-05-02",46.25,46.25,45
"1702",1702,"AFV20","Grutas","C6","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",46.25,46.25,45
"1703",1703,"AFV20","Grutas","C3","N","N",0,0,0,0,"N",NA,NA,"2018-04-20",46.25,46.25,45
"1704",1704,"AFV20","Grutas","C5","P","N",0,0,0,0,"N",NA,NA,"2018-07-02",46.25,46.25,45
"1705",1705,"AFV20","Grutas","C9","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",46.25,46.25,45
"1706",1706,"AFV20","Grutas","C2","S","N",0,0,0,0,"S",NA,NA,"2018-06-14",46.25,46.25,45
"1707",1707,"AFV20","Grutas","C5","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",46.25,46.25,45
"1708",1708,"AFV20","Grutas","C8","N","N",0,0,0,0,"N",NA,NA,"2018-05-09",46.25,46.25,45
"1709",1709,"AFV20","Grutas","C3","P","N",0,0,0,0,"N",NA,NA,"2018-08-01",46.25,46.25,45
"1710",1710,"AFV20","Grutas","C9","S","N",0,0,0,0,"S",NA,NA,"2018-06-14",46.25,46.25,45
